Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Artist Genres,Streams,Views,Likes,Playlist Count,Playlist Reach
Like I Want You,LIKE I WANT YOU,Giveon,2019-11-21,USSM11914370,0.7248349009405644,0.004532577903682725,0.08935346740021578,0.14449576636500217,0.09228235511291454,0.7157894736842105,0.007466547418403115,0.015826444170814104,0.0014568998008601352,0.0007582437284785829,0.0005305674339625612,0.0001733567605884304,0.06293706293706293,1.349975531693488e-05,0.0032408059743553614,0.020602218700475437,0.0014923902516894478,0.0,0.018301483338370502,0.00567806688617838,0.06635842424518135,0.005560247260371006,False,['r&b'],0.03545353614268799,0.003998557426182838,0.008292343949646343,0.04674262297774378,0.0313160340417308
"Naiyo Lagda (From ""Kisi Ka Bhai Kisi Ki Jaan"")","Naiyo Lagda (From ""Kisi Ka Bhai Kisi Ki Jaan"")",Himesh Reshammiya,2023-02-12,INZ031412468,0.7278367020212128,0.004390934844192635,0.0013611318542512245,0.0013364024858102512,0.0004414938369350253,,0.015395789872230692,0.04629904623496461,,,,0.01196754730878142,0.0011655011655011655,,,,,0.004784688995215311,,,,0.00044524763494809623,False,"['bollywood', 'hindi pop', 'desi']",0.0013611318542512245,0.015395789872230692,0.04629904623496461,0.002428864215508909,0.006204520572858223
Black Magic,Black Magic,Little Mix,2015-05-21,GBHMU1500046,0.7276365819491696,0.004390934844192635,0.14995704969298485,0.09590254593989407,0.07860663152994812,0.6947368421052631,0.07004651482118904,0.14977668364158364,0.0030362471570220782,0.001414048244593227,0.0012466313102154002,0.08689470640841532,0.12703962703962704,0.02203553810587183,0.0001409046075806679,0.03803486529318542,0.0023947749203496616,0.09569377990430622,0.026840470571363077,0.014113961283551012,,0.010613093386095092,False,[],0.04974349074445011,0.03564657306570222,0.07559536594308844,0.07415695589211277,0.055965370952904374
Budapest,Did You Hear the Rain?,George Ezra,2013-11-03,GBARL1400477,0.7294376625975586,0.004390934844192635,0.26674516629052314,0.23805240933550814,0.16557965188933485,0.8210526315789474,0.016272977665397065,0.024533456722692054,0.00030599068312332593,0.00022047715134187676,0.00018312873433171462,0.0022815152767652696,0.21212121212121213,0.05969310556246168,0.029167253769198254,0.10618066561014264,0.006425992164090144,0.16746411483253587,0.23010771110994616,0.050908712893914895,0.001127815769913902,0.05623785234849007,False,[],0.11736821050040862,0.00822805319986439,0.012376966937016965,0.1549454229586627,0.05809571977673009
Shellfish cumbia,Retumbo,H2O,2023-03-31,USA2B2308081,0.7268361016609967,0.004390934844192635,,1.6937927576809267e-06,1.1435392890920421e-08,,0.01496237181738973,0.009151748337063375,,,,,,5.624898048722867e-07,,,,,,,,,False,"['hardcore punk', 'hardcore', 'melodic hardcore', 'skate punk', 'punk', 'ska punk']",5.624898048722867e-07,0.01496237181738973,0.009151748337063375,1.6937927576809267e-06,1.1435392890920421e-08
La Gï¿½ï¿½e,La Gï¿½ï¿½erita - Si,Grupo Marca Registrada,2024-04-26,BK4DA2412746,0.7292375425255153,0.004390934844192635,0.0064961018697633046,0.0022425816111695473,0.15302972367749137,0.7789473684210526,0.0007944836205616953,0.001413278271174371,,,,,0.004662004662004662,2.2499592194891467e-06,,0.001584786053882726,0.0008188332222045843,,7.152656492884159e-05,7.723821535284109e-05,,0.00047156312007056117,False,"['corrido', 'corridos bÃ©licos', 'corridos tumbados', 'electro corridos', 'norteÃ±o', 'mÃºsica mexicana', 'banda', 'sad sierreÃ±o', 'sierreÃ±o', 'dembow belico']",0.0021899594646372115,0.0007944836205616953,0.001413278271174371,0.0021416526356024443,0.07692427844984798
Mi Tesoro (feat. Nicky Jam),Motivan2,Zion & Lennox,2016-09-30,USWL11600243,0.7264358615169102,0.004390934844192635,0.03789346137834148,0.027121009635987,0.020010378533879943,0.5578947368421052,0.010292633589864531,0.012276614231859674,0.16074259115950096,0.0030906042527924556,0.006117357934526889,2.070741649066578e-05,0.01048951048951049,0.0008915463407225744,0.0005636184303226716,0.01901743264659271,0.001451039858645974,0.0430622009569378,0.02263984334211958,0.00208490278565443,,0.003772109136358809,False,"['reggaeton', 'latin']",0.015497117372876575,0.00820499576219571,0.007683609242326065,0.020355011302936488,0.007160708603005528
ERE,ERE,juan karlos,2023-08-04,PHUM72300128,0.7254352611566941,0.004390934844192635,0.027394753298531815,0.013936526810198665,0.02608933428795485,0.6421052631578947,0.0048435759705040115,0.00855655794787559,0.005143822963725477,0.0007612682374256802,0.0008642326217668902,0.0063819871874848545,0.004662004662004662,0.0004016177206788127,,,,,2.1245893158979617e-05,2.645144361398668e-05,,9.330076995269518e-05,True,"['opm', 'harana', 'pinoy indie', 'p-pop', 'kundiman']",0.009272538970789869,0.002853904296135451,0.004658913092650635,0.006208327638605771,0.016235660737719853
Alcohol-Free,Alcohol-Free,TWICE,2021-06-09,US5TA2100022,0.7270362217330398,0.004390934844192635,0.052387197659285636,0.042183908630043475,0.02740272727945336,0.6421052631578947,0.024385321371583633,0.08422382933238565,0.003601188895132608,0.005223363204166909,0.0034774842987170718,0.0222889369714399,0.027972027972027972,0.0014512236965704998,0.006340707341130056,0.0,0.0006763994799850923,0.11483253588516747,0.0003303792411537738,0.00041264252037819215,,0.0015460211018342757,False,['k-pop'],0.015127376984534991,0.013931402835150352,0.04472359626827628,0.03708022300152343,0.016789354576959452
Bad boy,Bad boy,Marwa Loud,2018-01-01,FR7IX1800130,0.728036822093256,0.004390934844192635,0.05339004512935886,0.09328732992203473,0.019327834238399573,0.6526315789473683,0.03224358585910392,0.09206030753338318,0.0543572973043659,0.014842449042115995,0.015226039981397082,3.1740507318227484e-05,0.01282051282051282,0.0047586637492195456,,0.012678288431061807,0.0003139974151128612,0.014354066985645932,0.00013459672325784105,0.0002809143311805385,,0.019957124322040717,False,"['pop urbaine', 'french r&b']",0.019427768533945417,0.023734812920250502,0.05345137828774959,0.02668422249808717,0.006557857386943554
Voices In My Head,Voices In My Head,Falling In Reverse,2022-05-31,USEP42231001,0.7290374224534721,0.004390934844192635,0.028627428267180163,0.05728915244304198,0.007690930665752984,0.7052631578947368,0.006723821908942842,0.017656533852671064,0.00048715618851179925,0.00010943889001845647,0.00014551848236580648,0.0021702304206901936,0.006993006993006992,0.028977787277605593,0.01479498379597013,0.003169572107765452,0.00015150053688080562,0.06220095693779905,0.01919510763215183,0.0025184419464876714,,0.0016642906446694204,True,"['emo', 'rap metal']",0.022898826743226932,0.0034346701956543242,0.008882986371344761,0.02643422608562023,0.003337553874441328
LA NENA,LA NENA - Single,Lyanno,2024-04-11,QM4TW2488674,0.7288373023814289,0.004390934844192635,0.006932663617564099,0.0068818799744576045,0.2017799814169529,0.831578947368421,0.00047230572882946055,0.001797575438901356,,,,0.0003584673542733837,0.01048951048951049,0.0004438044560442342,,0.00792393026941363,0.0018371359269580682,0.09569377990430622,0.0005263913261998681,2.142566932732921e-05,,0.00032390249253778106,True,"['reggaeton', 'trap latino', 'urbano latino']",0.002634286466602734,0.00047230572882946055,0.001797575438901356,0.024202105261403057,0.06799186156606145
Better Now,beerbongs & bentleys,Post Malone,2018-04-27,USUM71805184,0.7296377826696018,0.004390934844192635,0.45624599322997245,0.008489289301496804,0.0062151817777868126,0.4736842105263158,0.05202151282685972,0.1017307591510823,,,,0.08303222979543022,0.061771561771561775,,,,,0.0,,,,,False,[],0.45624599322997245,0.05202151282685972,0.1017307591510823,0.023420283691019523,0.044623705786608514
Hati-Hati di Jalan,Manusia,Tulus,2022-03-03,FR2X42253130,0.7256353812287373,0.004390934844192635,0.07162289199396915,0.036992433827751435,0.028257305625584737,0.7157894736842105,0.013792716985893355,0.033918197053452094,0.008657622579431761,0.0067328263181172885,0.007372003580270791,,0.018648018648018648,0.00778767134845681,,,,,,,,0.0004904853369834816,False,"['indonesian pop', 'indonesian jazz', 'indonesian indie']",0.03970528167121298,0.010582360283082072,0.02032551168578469,0.02782022623788504,0.028257305625584737
Algo Mï¿½ï¿½,Algo Mï¿½ï¿½,Rauw Alejandro,2020-06-25,USSD12000187,0.7298379027416451,0.004390934844192635,0.07103486255957928,0.09720168498503534,0.0344521933927878,0.6631578947368421,0.02116745815338721,0.0313376959765502,0.007643030481189522,0.0018700454301666255,0.001200488162495561,0.0006423247144557991,0.045454545454545456,0.00048317874238529426,,0.00792393026941363,0.0009696283334138003,0.0430622009569378,0.0023995137423408856,0.00036079769089477823,0.003113633967166134,0.003968706374883504,False,"['reggaeton', 'urbano latino', 'trap latino', 'latin']",0.019257797252867897,0.011183973157941385,0.016603870703358413,0.038800631871365406,0.012021382146885801
Quicksand,Quicksand,Morray,2020-10-30,CA5KR2101974,0.7286371823093857,0.004390934844192635,0.021612928693181398,0.06740787037742785,0.014290406445234436,0.5473684210526315,0.017819959532541285,0.038407730339900296,0.0004164801961883496,0.000509825206007674,0.00043507437872459696,0.0030217457088317777,0.030303030303030307,0.04086600930358137,0.032971678173876286,0.004754358161648178,5.195252593118834e-05,,0.05291910479079101,0.007851582007939666,,0.006662954351250451,True,[],0.037092430240357514,0.009127516955632941,0.019458777772953986,0.0275792102125115,0.005788034893332468
Singapur,El Androide,El Alfa,2020-05-15,USDY42003198,0.7284370622373424,0.004390934844192635,0.046834223551083985,0.05565464243187989,0.024024533064986846,0.6631578947368421,0.029270384577138667,0.05065478325116559,0.014434102900561838,0.006139081489707343,0.005382324323880872,0.0013029069527145257,0.005827505827505828,0.0010991050787204483,0.01084965478371143,0.004754358161648178,0.00036690434048208256,0.03349282296650718,0.00437657815160198,0.0016320540709829781,,0.002623741221017217,False,"['dembow', 'urbano latino', 'latin']",0.01578989039127946,0.01732635445050977,0.028396932370436466,0.020272276691704814,0.008564781452727818
Just Dance,The Fame,Lady Gaga,2008-01-01,USUM70807646,0.7260356213728237,0.004390934844192635,0.24817909116939818,0.31013514772413536,0.3169809603719686,0.7684210526315789,0.034711333087785984,0.04813979211490771,0.0031610490247330775,0.0036968141152805907,0.0026731072000274456,0.024035756138645416,0.19230769230769232,0.11811779661493635,0.059743553614203186,0.10776545166402536,0.02375956653169315,0.2535885167464115,0.1830461679332309,0.1298681236827181,0.030822212983110015,0.032424003504145246,False,"['art pop', 'pop']",0.12798176446297574,0.018692220143906715,0.02591830311509415,0.19873298642499654,0.12159209434743572
Tom's Diner,Tom's Diner,AnnenMayKantereit,2019-06-28,DEUM71903009,0.7282369421652992,0.004390934844192635,0.0692617621598196,0.1997371233640079,0.05404318270419087,0.7052631578947368,0.012574158769606604,0.057237681715861015,0.005977552586889338,0.011176838301451946,0.010605510277223782,0.0008828855473852155,0.01282051282051282,0.003408125727721185,0.020712977314358182,0.02377179080824089,0.002140219991975161,0.05263157894736842,0.0011280014223270058,0.0027036020517855783,0.0016491330672125093,0.016200820855688036,False,"['german indie', 'german pop', 'german indie pop']",0.0192319999382877,0.011589834523415193,0.03420726000865648,0.058332921598383124,0.019022096081183746
La Jeepeta - Remix,La Jeepeta (Remix),Nio Garcia,2020-04-24,QM6MZ2057011,0.7252351410846508,0.004390934844192635,0.15706014645633493,0.15149282424698207,0.09778918672526381,0.6631578947368421,,,0.029482541479779523,0.0032677686621513315,0.003303545963377371,,0.07808857808857808,0.007779234001383725,0.0032408059743553614,0.04120443740095088,0.007163825920945144,0.004784688995215311,0.033117801868628914,0.006207889301766533,,0.00604777529007067,True,['reggaeton'],0.05029949707517573,0.003303545963377371,0.0032677686621513315,0.056355683606698584,0.05247650632310447
Ojos Marrones,Ojos Marrones - Single,Dos Waves,2023-02-12,GX3Q92325690,0.7266359815889534,0.004390934844192635,2.886860537854785e-07,,,,0.016455002077522367,0.01835321489953468,,,,0.05121356844494683,,0.0,,,,,,,,7.011093114404998e-06,False,[],1.4434302689273924e-07,0.016455002077522367,0.01835321489953468,,0.05121356844494683
Marvins Room,Marvins Room,Drake,2011-07-22,USCM51100267,0.7250350210126076,0.004390934844192635,0.13965359825611517,0.17318353430184402,0.09803331711629444,0.7052631578947368,0.012350793359992885,0.022915961402351817,0.00063906761396428,0.0009605529521782702,0.0005937550854022654,0.0014336661167428306,0.09324009324009323,0.00010349812409650074,0.0021135691137100184,0.017432646592709985,0.0030748052677620533,0.17224880382775118,0.3517648723836451,0.32424285387799323,0.00827816324885955,,True,['rap'],0.10038274022528529,0.006472274222697575,0.011938257177265044,0.15606958636807833,0.03418059616693311
The Motto,Take Care (Deluxe),Drake,2011-11-15,USCM51100731,0.7262357414448669,0.004390934844192635,0.12839022341518572,0.15129295670157572,0.09909406034905859,0.7052631578947368,0.0047130424964552066,0.00999042643312303,5.0722611904955985e-05,8.375407912262376e-05,5.927950511831056e-05,0.0015089927377110455,0.10256410256410256,0.022270658844308445,0.016485839086938146,0.03169572107765452,0.005018979166476911,0.05741626794258373,0.5850572776974493,0.2667519637551739,,,True,['rap'],0.1880509997609704,0.0023861610007867586,0.005037090256122827,0.12194420240821809,0.03520734408441551
Hot (feat. Gunna),So Much Fun,Young Thug,2019-08-16,USAT21904711,0.7272363418050831,0.004390934844192635,0.09058107050991757,0.14392834579117905,0.06413572884332339,0.6631578947368421,0.017924402252716146,0.04037989731340876,0.0025359674250808257,0.0018393835431022214,0.0015717043351774844,0.004218782700709655,0.05244755244755245,2.812449024361433e-06,,0.022187004754358162,0.0005425345848940272,0.07177033492822966,0.058726508715498754,0.01151748757840208,,0.010870433716229404,True,"['rap', 'melodic rap', 'trap']",0.04977013055814689,0.009748053293946814,0.021109640428255493,0.06037014509994428,0.022965682042975694
Skibidi Toilet,Skibidi Toilet,Lil Big Stack,2023-06-18,QZMEP2360644,0.7274364618771263,0.004390934844192635,0.0019590618656102803,0.0032656324368088266,0.0007395421054463448,0.5684210526315789,0.00048616625611799374,0.0024552747008986546,0.027552424884671908,0.0013575463125333929,0.00274104886686551,,,,,,,,,,,6.99607909281023e-05,False,[],0.0019590618656102803,0.001613607561491752,0.0019064105067160236,0.0032656324368088266,0.0007395421054463448
moment,moment,Vierre Cloud,2019-12-19,QM42K1931856,0.7258355013007806,0.004390934844192635,0.08958830930080444,0.18921189516777864,0.07278115269469335,0.7368421052631579,0.0015335078554746398,0.006568246192326979,0.002241888164146577,0.0021461782236060416,0.001423480584420289,9.278836519325035e-06,0.009324009324009324,6.749877658467441e-06,,0.004754358161648178,0.0012278348770294707,,0.0013797375168969365,0.0010421868783910752,0.06615287197646731,0.004158792987680286,False,['breakcore'],0.03928191716795679,0.0014784942199474644,0.00435721220796651,0.051083112382956805,0.02467275546941405
Heaven Takes You Home,Paradise Again,Swedish House Mafia,2022-04-15,USUG12202132,0.7300380228136882,0.004390934844192635,0.05797122046641441,0.09349058505295643,0.12118868408561873,0.7368421052631579,0.003662821971442216,0.0056363103145225,0.00027298368934693915,9.09331876299145e-05,0.0001549142645643899,0.24043995399781673,0.057109557109557105,0.027756059421422986,0.04875299422291109,0.05388272583201269,0.024994248187299815,0.05263157894736842,0.004680779222046135,0.00026927569599038433,,,False,['edm'],0.03479026333319866,0.0019088681180033029,0.0028636217510762075,0.051476744527577015,0.12887429542357845
Far Away (2020 Remaster),All The Right Reasons (15th Anniversary Expanded Edition),Nickelback,2020-10-02,USRH12000111,0.732439463678207,0.004249291784702552,0.08835648987990287,0.003285957949900998,0.0018856924759151471,0.631578947368421,,,,,,,0.004662004662004662,,,,,0.028708133971291867,0.35490793089534933,0.04642863188901398,,,False,"['post-grunge', 'rock']",0.2216322103876261,,,0.02077118211805288,0.0018856924759151471
God Damn,Ek Tha Raja,Badshah,2024-03-18,INUM72400156,0.7304382629577747,0.004249291784702552,0.00799544637643016,0.0026186036033747128,0.01983120117446974,0.7263157894736841,0.0019881027880181996,0.008021517303306563,,,,0.002730499437185134,0.009324009324009324,0.00012093530804754164,,0.001584786053882726,1.6494512026874894e-05,0.05741626794258373,4.909047541396596e-06,3.174173233678401e-06,,0.00030099928505049046,False,"['bollywood', 'desi', 'hindi pop', 'desi hip hop', 'hindi hip hop', 'desi pop']",0.0027070969106730326,0.0019881027880181996,0.008021517303306563,0.014189368219416834,0.007526065041227249
Razzi Bolja,Razzi Bolja,Harjeet Deewana,2021-01-17,ING582100020,0.7330398238943366,0.004249291784702552,0.003346718035659272,0.002041020273005517,0.0009075775803831598,0.5263157894736842,0.03991976362884278,0.039136492320459994,4.3822844844355354e-06,6.069636254294845e-07,1.0677808681744158e-06,,,,,,,,,,,0.00017326635890712883,False,"['haryanvi pop', 'bhojpuri pop']",0.003346718035659272,0.019960415704855478,0.01956854964204271,0.002041020273005517,0.0009075775803831598
"Tested, Approved & Trusted",I Told Them...,Burna Boy,2023-08-23,USAT22307524,0.7318391034620773,0.004249291784702552,0.009836382626839744,0.025542394785828378,0.014046531444645039,0.631578947368421,0.0021904384764544036,0.004694039208453754,3.9627040550746865e-06,2.9579039759884576e-05,5.209627227365275e-05,0.013732736624343123,0.057109557109557105,0.0018399041517372498,,0.00792393026941363,0.00082951834634778,0.028708133971291867,0.0023777923172280005,0.00028990782200929397,0.005044583406319975,0.004425219075731189,True,"['afrobeats', 'afrobeat', 'afropop', 'afroswing', 'dancehall', 'afropiano']",0.004774665625531242,0.001121267374364028,0.0023618091241068193,0.023914784791620056,0.009536262138445314
GALOPA,GALOPA,PEDRO SAMPAIO,2021-09-16,BRWMB2100721,0.7336401841104663,0.004249291784702552,0.04911545484855303,0.044689028118653565,0.02901146216314568,0.5894736842105263,0.019139278676460134,0.027718937768348825,0.008222004853659787,0.0033695609095672494,0.004476038690936947,0.002754288184632291,0.018648018648018648,0.0030048205376277553,,0.05546751188589541,0.0015458573680331667,0.028708133971291867,1.2822965101869354e-05,,3.576833965727897e-05,0.0013741969989409472,False,"['brazilian funk', 'funk pop', 'funk carioca', 'brazilian pop', 'brega funk']",0.013042216672734983,0.011807658683698541,0.015544249338958037,0.03687817315596487,0.01110386923860371
Reckless,Reckless,Madison Beer,2021-06-04,USSM12102874,0.734240544326596,0.004249291784702552,0.1179152709744088,0.09685445746971076,0.0855048988784788,0.6842105263157894,0.009614611738485277,0.036731674075559564,0.004101305456906888,0.004073239979837068,0.003273364283333051,0.1125404707295418,0.04895104895104895,0.01388112340463829,,0.017432646592709985,0.0017531487764111632,0.07177033492822966,0.0019908316059151147,0.001594493021051117,,0.003846442192363448,False,[],0.04459574199498741,0.006443988010909164,0.020402457027698315,0.04732059619255009,0.06659950612814393
Paint The Town Red,Paint The Town Red,Doja Cat,2023-08-03,USRC12301713,0.7358415049029418,0.004249291784702552,0.2488394978877954,0.006297521473057685,0.006971674947295132,0.5368421052631579,,,,,,,0.05827505827505827,0.0002114961666319798,,0.001584786053882726,0.00016558830249872771,,,,,,False,[],0.1245254970272137,,,0.022052455267332894,0.00356863162489693
BEST ON EARTH (feat. BIA) - Bonus,BEST ON EARTH (feat. BIA),Russ,2019-10-18,USSM11913145,0.7332399439663798,0.004249291784702552,0.05514932830454746,0.08619711343838236,0.028793263431394024,0.6210526315789473,0.00406843798047957,0.012734814701072619,0.0009359673877847876,0.0002238339822458786,0.0001919675182344972,0.00014754708144992644,0.03846153846153846,0.04799613007014248,,0.022187004754358162,0.00023013475144917776,0.02392344497607655,0.13819863935946378,0.017166457876605073,0.05318702394047824,0.011813132284240252,True,[],0.07363278041865799,0.0021302027493570338,0.0064793243416592485,0.03758711190139212,0.009723648421431043
Drunk (And I Don't Wanna Go Home),Drunk (And I Don't Wanna Go Home),Elle King,2021-02-26,USRC12100003,0.7354412647588554,0.004249291784702552,0.04643659074393253,0.050297175939335116,0.05144500045061166,0.631578947368421,0.004441231222837661,0.0094623989791619,0.0006564568917589019,0.0002240722009848877,0.00037810236692343435,0.03295718076449215,0.0606060606060606,0.11673407169495052,0.013526842327744119,0.004754358161648178,2.0540335731580056e-05,0.19617224880382775,0.08513528987598803,0.00881467906992492,,0.007252286546769665,False,[],0.0654581986606538,0.0024096667948805476,0.004843235590073393,0.06412890451615931,0.0281409071836118
Overdrive,Overdrive,Post Malone,2023-07-14,USUM72306020,0.7340404242545527,0.004249291784702552,0.03041846644115563,0.047410953080246815,0.025814884858572758,0.6526315789473683,0.0005955525655843791,0.0016759118279208885,0.0004962237877907642,0.00020919473357513776,0.00022350137799202868,,0.018648018648018648,0.004354233579516371,0.00028180921516133574,0.022187004754358162,0.007597309996136965,0.03349282296650718,0.0021121885903758533,0.00036635249405371544,,0.0010421687359279375,False,[],0.009291674456552297,0.0004095269717882039,0.0009425532807480131,0.024421030388636907,0.016706097427354863
Cuando Nadie Ve,Cuando Nadie Ve,Morat,2018-06-08,ES5701800456,0.7348409045427257,0.004249291784702552,0.14518278682899374,0.07099193585268068,0.08052279551611993,0.7473684210526316,0.04664597514655362,0.05463662252186823,0.0029783683677941345,0.0005655456425798255,0.0003627623354421658,0.028809507231321526,0.025641025641025644,0.00965232505160844,,0.05546751188589541,0.03960543965354139,0.06698564593301436,0.0008474362030515459,0.0004750679273072007,,0.006400509253773918,False,"['colombian pop', 'latin pop']",0.05189418269455124,0.023504368740997893,0.027601084082224028,0.04391223744798466,0.04964591413366095
Freak (feat. REI AMI),Thrill Seeker,Sub Urban,2020-03-13,USWB12000170,0.730638383029818,0.004249291784702552,0.04510182601638992,0.0808125462617147,0.03135465802604314,0.6421052631578947,0.01728182147591326,0.07976974716276318,0.03145538534861038,0.007474058365916161,0.006546251428660176,0.0021363164378277294,0.004662004662004662,0.0013252259802791076,,0.001584786053882726,0.00011631224455680586,,0.021555662599286318,0.007732815026112865,,0.00618480781019576,False,[],0.022660904865318448,0.011914036452286718,0.04362190276433967,0.023698038000928737,0.011202428902809225
Sugar Rush Ride,The Name Chapter: TEMPTATION,TOMORROW X TOGETHER,2023-01-27,USA2P2243432,0.7346407844706825,0.004249291784702552,0.04169648742801933,0.02465992875907661,0.024664126024768914,0.6947368421052631,0.008623712263253152,0.03842406770383357,0.0033568299150776204,0.005687231278308894,0.002991086568069711,0.007367069434241933,0.011655011655011654,0.0010034818118921595,0.003099901366774694,0.006339144215530904,0.000747149525282757,0.16746411483253587,0.0006187394950012303,0.00025552094531111126,,0.0016846687667066817,False,['k-pop'],0.011604652525421854,0.005807399415661432,0.02205564949107123,0.04207474408149323,0.010926114994764535
Me Escapï¿,Me Escapï¿,DobleP,2023-09-07,QZNJZ2368122,0.7310386231739043,0.004249291784702552,0.008538844152784582,0.012417194706558873,0.024040466379081527,,0.0027437676567773736,0.003036823872656892,0.009951025872984286,0.0026875797665085145,0.00309924533836967,,,0.00011981032843779705,,0.003169572107765452,6.465018801980147e-05,0.02392344497607655,,,,0.0003687853176991083,True,"['rkt', 'turreo', 'guaracha']",0.00432932724061119,0.002921506497573522,0.0028622018195827033,0.01317007059680029,0.012052558283550664
Sakhiyaan,Sakhiyaan,Maninder Buttar,2018-10-21,FR96X1865569,0.7338403041825096,0.004249291784702552,0.041456718245075776,0.025047807300585544,0.009089414415752835,0.6736842105263158,0.047567779119486,0.1091323071949526,0.02586608451902295,0.0012328984851466332,0.001455573830650442,0.004311000946970701,0.0034965034965034965,6.29988581456961e-05,,,,0.03349282296650718,1.48945353378491e-07,,,0.001971104450810248,False,['punjabi pop'],0.01383995534952495,0.02451167647506822,0.05518260284004961,0.020679044587865406,0.006700207681361769
Without You (feat. Sandro Cavazza),AVï¿½ï¿½CI ,Avicii,2017-08-10,SE5R71700101,0.7326395837502502,0.004249291784702552,0.25088926906895803,0.22915152839389488,0.11159949725896111,0.7578947368421052,0.017955502087274335,0.04771712300497596,0.00420489520291131,0.0008422125111857213,0.000984487623427474,0.0033918806101554,0.0944055944055944,0.024246123039019917,0.016626743694518813,0.07131537242472268,0.00538046832753885,0.028708133971291867,0.014926136349245714,0.002976316435445781,,0.027022777480980396,True,['edm'],0.07667206803793562,0.009469994855350905,0.02427966775808084,0.08531138912618992,0.04012394873221845
Aynen,Hermano,Heijan,2023-04-28,QZMZ92307983,0.7328397038222935,0.004249291784702552,0.015578953169383156,0.020969154340089873,0.008777895254416012,0.5894736842105263,0.008127444220181017,0.006548939857541396,0.0013951515476725302,8.03011428046011e-05,0.00022356473971025932,0.03973241626496741,0.006993006993006992,0.001163228916475889,,,,,,,,0.0010985805097926407,False,"['turkish hip hop', 'turkish pop']",0.008371091042929523,0.004175504479945638,0.0033146205001729984,0.013981080666548433,0.02425515575969171
IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,GBAHT1600301,0.7352411446868121,0.004249291784702552,0.3697356698163387,0.18444217476214914,0.13729755052016496,0.7368421052631579,0.013699100256370791,0.03282272705140399,0.017198019048904875,0.0007775322043523346,0.0005814726963016119,3.0040987719795822e-06,0.14918414918414918,0.00015524718614475113,0.007749753416936734,0.29952456418383516,0.00910476316069624,0.11483253588516747,0.07617935130651493,0.013515100600130354,,0.030508505529677803,True,['pop'],0.11345500543148378,0.007140286476336201,0.016800129627878163,0.15229970492308628,0.048801772593211064
Maniac,Maniac,Conan Gray,2019-10-25,USUM71920712,0.7308385031018612,0.004249291784702552,0.19741387843895394,0.18567864347525623,0.1270365534201539,0.7368421052631579,0.006635280057818069,0.037592755865185866,0.0045908392678517315,0.0020948644077063826,0.0013563954069715513,0.002913802688008731,0.06643356643356643,0.01734437313323696,0.01747217134000282,0.025356576862123614,0.0005354595803642607,0.03349282296650718,0.015420906166981989,0.009378888362211256,,0.006966164792208534,False,[],0.06191283226979393,0.00399583773239481,0.019843810136446125,0.06406809961993294,0.043495271896175636
Love Me Harder,So Fresh ï¿½ï¿½ï¿½ The Hits Of Summer 2015 + Best O,Ariana Grande,2014-01-01,USUM71409728,0.7312387432459476,0.004249291784702552,0.2142450830416166,0.1371226864908171,0.12060363794992635,0.7578947368421052,0.056985514480570196,0.0884758449506488,0.0004317249517884604,9.897775606240353e-05,7.901475094039373e-05,0.06922071167877443,0.09673659673659674,0.010581558209257456,0.0015499506833873467,0.0855784469096672,0.016152359828340058,0.0861244019138756,0.21056233593255114,0.030844763883833726,,0.026754517862413528,False,['pop'],0.10923473196670314,0.028532264615755296,0.0442874113533556,0.08728137918695808,0.06865890315234695
Si Supieras,Si Supieras,Daddy Yankee,2019-06-28,US2BU1900761,0.7356413848308986,0.004249291784702552,0.07156512722256937,0.057021533187328395,0.04031030502755562,0.6526315789473683,0.03708746386194292,0.04794109574667803,0.009576317239541193,0.00019413970970898764,0.00024281272885981543,0.018070763348704014,0.05361305361305361,0.0027410128191426527,0.0009863322530646753,0.020602218700475437,0.002257590375039351,0.06220095693779905,0.02284725384611252,0.0016325830998552577,,0.005919701136163791,False,"['reggaeton', 'latin']",0.024534931535222307,0.018665138295401368,0.02406761772819351,0.03901406910770235,0.020212886250432997
Love Someone,Love Someone,Lukas Graham,2018-09-07,USWB11801903,0.735041024614769,0.004249291784702552,0.17592074885253908,0.12945488667679553,0.10122713849118065,0.6526315789473683,0.01698375961021447,0.022540330419815367,0.00607065282215974,0.000692898692531552,0.0008251145212622325,0.001067540292847908,0.05827505827505827,0.06294204667540401,,0.058637083993660855,0.0010078458065628613,0.04784688995215311,0.07231919334126324,0.009813485580789058,0.020075455876321587,,False,['dansk pop'],0.08281436118638198,0.008904437065738352,0.011616614556173459,0.06080548089569136,0.034434174863530474
