Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Artist Genres,Streams,Views,Likes,Playlist Count,Playlist Reach
PRIMER AVISO,PRIMER AVISO - Single,Maria Becerra,2024-02-29,USWL12400615,0.7207205580132777,-0.4604109678740376,-0.7779272812150162,-0.8103620490675936,-0.514567179293019,-2.749674901682299,-0.5164632901527952,-0.546300584137078,,-0.2045191066130743,-0.19720793585170993,-0.2757585302597661,-0.7346455130424155,-0.39924387467299927,,-0.3374223687190064,-0.24076248132147196,-0.24432013983097317,-0.5097019408641308,,,-0.40906960409282067,False,['argentine trap'],-0.5622910322507154,-0.3568356130022526,-0.37540984537507616,-0.5316875176649972,-0.34369606362475236
Butakera,Butakera,La Joaqui,2022-07-28,ARACN2200009,0.732060702123294,-0.4604109678740376,-0.5943612835613821,-0.5156917392463869,-0.5661641212408207,-0.27814479967765626,-0.3890905938212413,-0.516389224069667,-0.019047047773094336,0.30569763737292877,0.3069470733942161,-0.5017468394277692,-0.6927480636790648,-0.4213076134277834,,-0.4479864717844006,-0.3525206943372493,-0.7830684643438447,-0.5101288940650508,-0.3367218551867923,,-0.3720862162136267,False,"['rkt', 'turreo']",-0.5085992636847387,-0.04107176021351258,-0.10534579334836913,-0.5552433188480979,-0.4734772183352797
Savage,Savage - The 1st Mini Album - EP,aespa,2021-10-05,KRA302100326,0.722988586835281,-0.4604109678740376,-0.4178926173646039,-0.5583358393364585,-0.45451716762748284,0.2779494732733884,-0.004258987387494559,0.5029100507682437,-0.3402374154604393,0.0518720593112492,-0.03823861493135107,-0.2954050615080996,-0.4692950004078609,-0.4056393878910763,-0.1971499712554658,-0.5769779253606938,-0.36290252029547887,-0.3212841861899548,-0.5069233730894106,-0.33437919464990884,,-0.3525972607904463,False,['k-pop'],-0.3819013374001392,-0.021248801159422813,0.2773910550397464,-0.4520544291889753,-0.37094158314368714
Destino o casualidad (feat. Ha*Ash),Destino o casualidad (feat. Ha*Ash) - Single,Melendi,2018-05-01,ES5151801626,0.7305486829086252,-0.4604109678740376,,,,,1.2220181781250794,0.15530332216803727,,,,-0.502066111392811,-0.5670557155890126,,,,,,,,,-0.22962050292329075,False,"['flamenco', 'flamenco pop']",,1.2220181781250794,0.15530332216803727,-0.5670557155890126,-0.502066111392811
Mad at Disney,Mad at Disney,salem ilese,2020-06-24,QMEZE2076989,0.7365967597673004,-0.4604109678740376,-0.20762611109643472,-0.16407826906751793,-0.4762471355855179,-3.7382869424841565,-0.3519346665884594,0.1994810681200161,0.4164621707062183,0.4152895681894949,0.2718599644742281,-0.5106230463648312,-0.2179103042277565,-0.263601137728722,,4.416834063092945,-0.35687111484960377,-0.936996557061808,-0.3594203716822244,-0.1515711557987347,,-0.2518086807427915,False,[],-0.27688254016912706,-0.040037351057115644,0.3073853181547555,0.5892555553874257,-0.4479137655999843
TE AMO ï¿½,TE AMO ï¿½,Fer Vazquez,2024-04-30,ARC082400003,0.7358407501599661,-0.4604109678740376,-0.8202261908526134,-0.8298492639455491,-0.6689788432534612,0.030796463072924135,-0.5447382012566545,-0.6031686577469642,,,,-0.4883400884843899,-0.7486113294968657,-0.42275403145387663,,-0.48484117280619865,-0.28040514675837475,-0.8215504875233355,-0.510354678947166,-0.336890557418581,,-0.4142823924671109,False,"['cumbia', 'cuarteto']",-0.5844449670845521,-0.5447382012566545,-0.6031686577469642,-0.644348562238106,-0.47924135949874197
Dilemma,Dilemma,Green Day,2023-12-07,USRE12201093,0.7388647885893037,-0.4604109678740376,-0.8012873797708917,-0.7728358033899143,-0.6077361308056572,,-0.5681826122878837,-0.6135490009063401,,,,2.068892492803317,-0.6368847978612638,0.13324905777635743,-0.3486035656197254,-0.46641382229529965,-0.3098685145422914,-0.16735609347199154,-0.504100284603747,-0.33595119271884866,,-0.3884393833896646,False,"['punk', 'pop punk']",-0.3801855430545017,-0.5681826122878837,-0.6135490009063401,-0.47588834194746354,0.38376261581845617
Kitchen Stove,Kitchen Stove,Pozer,2024-02-23,GBARL2400167,0.7373527693746349,-0.4604109678740376,-0.7930994027758592,-0.7810328064734988,-0.5592403658579592,,-0.5664097315748352,-0.6225466191316752,,,,-0.4766129208495289,-0.706713880133515,-0.4234889681806483,,-0.5032685233170977,-0.3023465570276871,-0.35976620936944564,,,-0.354143456241315,-0.4097704943358706,True,"['uk drill', 'drill']",-0.5235772757326075,-0.5664097315748352,-0.6225466191316752,-0.5876953548233893,-0.44606661457839175
Luchtballon,Luchtballon,Joost,2024-06-04,NL4TG2400013,0.7260126252646186,-0.4604109678740376,-0.8220757781029391,-0.8280355188378606,-0.688931652010079,0.21616122072327237,-0.5690131934511706,-0.6008804450156197,,,,-0.5099808687165561,-0.7206796965879653,-0.43056468879478,,-0.5401232243388958,-0.2849895999790105,-0.8985145338823171,-0.5103629778030933,,,-0.4168080484705398,False,"['gabber', 'europop']",-0.5876678149002709,-0.5690131934511706,-0.6008804450156197,-0.7468382434117596,-0.4946340402352152
Trojan Horse,Split Decision,Dave,2023-06-04,GBUM72305707,0.7267686348719531,-0.4604109678740376,-0.6888705340385609,-0.33111153944999405,-0.673053780735755,0.030796463072924135,-0.5572134785494344,-0.6127761031712047,-0.38671319781207303,-0.2048840469827656,-0.19743684937742884,-0.5130681866726333,-0.34360265231780873,-0.43011121719741024,,-0.5401232243388958,-0.2826802147206095,-0.8215504875233355,-0.5094618102210158,-0.33630393374895223,-0.3902299833683543,-0.3959025726672068,True,['jam band'],-0.5046683862063354,-0.37732516396343163,-0.40883007507698516,-0.47453836747579736,-0.4896007273763326
Porque Te Vas,Porque Te Vas,Victor Cibrian,2024-04-05,QZ9QQ2400258,0.7343287309452972,-0.4604109678740376,-0.7725868615034034,-0.8149456219753956,-0.056449676896834125,0.6486789885740849,-0.5433117307541074,-0.5858472574907287,-0.38529903265261733,,,,-0.7486113294968657,-0.43104161581959993,,-0.5585505748497949,-0.06138934973223001,,-0.5098221759756337,-0.33578249048706,-0.460414502805317,-0.3836904876360697,False,"['corrido', 'corridos bÃ©licos', 'corridos tumbados', 'banda', 'sierreÃ±o']",-0.5434662890259885,-0.5433117307541074,-0.5858472574907287,-0.614472504202279,-0.05891951331453207
Neon Pill,Neon Pill,Cage The Elephant,2024-01-19,USRC12303405,0.7335727213379628,-0.4604109678740376,-0.8086319734501664,-0.7899890516951855,-0.5619862659839866,,-0.571534676835459,-0.6296466101289991,,,,-0.4873052470119839,-0.5670557155890126,0.027637086444102163,-0.3702397933860482,-0.41113177076260254,-0.34026913831658473,-0.12887407029250073,-0.498315088391169,-0.33579782705358624,,-0.3988401176201785,False,[],-0.41238744219582035,-0.571534676835459,-0.6296466101289991,-0.4465696870785775,-0.46318688377085176
Beautiful Girl,Beautiful Girl,Luciano,2022-04-28,DECE72201083,0.7290366636939563,-0.4604109678740376,-0.4751578846096816,0.1921047139795585,-0.6473152749463653,-0.4017213047778884,-0.49483862097144565,-0.5402769893094751,-0.38645559286411546,-0.1824767253828246,-0.1753919043747324,-0.39366437247487546,-0.5391240826801121,-0.3349369110804763,,-0.35584971922990544,-0.33564530459215164,-0.706104417984863,-0.5103631863170613,,-0.45738384896995654,-0.3619372194995201,False,"['opera', 'classical', 'canzone napoletana']",-0.444460457744294,-0.335115262673089,-0.3613768573461499,-0.3522433764788305,-0.45887498400446414
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)","After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,2018-01-12,GBUM71706492,0.7297926733012907,-0.4604109678740376,0.26457890151708313,1.1262537446371104,-0.09632847851856906,0.6486789885740849,-0.2766583729372765,-0.10960661453776181,-0.3687865145338528,-0.16497300679668955,-0.17722251114183346,-0.4258034031145596,0.4664147020403054,-0.4125665574646903,,-0.024157410033722803,-0.33581520333710585,-0.16735609347199154,-0.39382866752528667,-0.28272947273115706,0.29049088907663934,-0.1207287903327003,False,[],-0.06283135859906364,-0.226940442039555,-0.13728981066722568,0.22368509408810885,-0.2859823616567448
Tï¿½ï¿½ Me Dejaste De Qu,Tï¿½ï¿½ Me Dejaste De Querer (feat. Niï¿½ï¿½o de Elche & La ,C. Tangana,2020-11-05,ES5022000718,0.7456688750553134,-0.46300570321966567,-0.08434138282959881,0.29172009450648134,-0.27449733793319814,0.1543729681731563,-0.23663834653950852,-0.27483342658992477,-0.3449992163028926,-0.1707841557044102,-0.16292544848267101,-0.38356689910710584,0.28485908813245225,-0.3124900670106729,-0.4531786664902856,0.012697290988075266,-0.2618023593431381,-0.4752122789079181,-0.5089798331627059,-0.33427183868422516,-0.4269696834109605,-0.12899406171021668,False,[],-0.35719192658084475,-0.19978189751108977,-0.22280879114716748,-0.044041528793026884,-0.3066221987944807
Spotless (feat. The Lumineers),Spotless (feat. The Lumineers),Zach Bryan,2023-08-24,USWB12304905,0.741132817411307,-0.46300570321966567,-0.5381121518256928,-0.5329574678684139,-0.6035884265826083,0.772255493674317,-0.5667721886754786,-0.6316160841887272,-0.3853080426825936,-0.20433171497847913,-0.19704871369931118,-0.5071866498111577,-0.5810215320434629,-0.3633023413435369,0.08051495174567683,-0.5216958738279968,-0.21912823898177883,1.2949607873486595,-0.43597984360879966,-0.3231451596694365,-0.42727808812505036,-0.3992414070953463,True,"['country', 'red dirt']",-0.3368314946314806,-0.3819104511873949,-0.41797389958360315,-0.13277184921213014,-0.44330110512518156
These Walls,Radical Optimism,Dua Lipa,2024-05-03,GBAHT2400111,0.7509609423066543,-0.46300570321966567,-0.7607910296030173,-0.8001122802032143,0.8665721066265866,,,,,,,-0.42953602974292004,-0.28773938650000774,-0.4027778257421567,,0.049551992009873334,0.06271099446294583,0.9101405555537514,-0.4945416885599362,-0.33630009960732066,,-0.4108458441345764,True,['pop'],-0.5527035146350366,,,-0.09289184374938361,0.16658235711553745
Egwu,Egwu,Chike,2023-12-15,QZW9L2379698,0.7418888270186413,-0.46300570321966567,-0.7657505612542187,-0.7941648834547473,-0.5480581727905383,0.1543729681731563,-0.5090642688751195,-0.5522257705769962,,-0.18400431755451535,-0.1696262885067979,-0.30679741393343785,-0.42739755104451016,-0.4159050466384298,,-0.5216958738279968,-0.19190674702118202,-0.35976620936944564,,,,-0.09445153403945133,False,"['afrobeats', 'afrobeat', 'afropop', 'afro r&b', 'afro soul', 'afropiano', 'hiplife']",-0.5908278039463243,-0.33934527869095865,-0.3681150440657558,-0.525756129424175,-0.3489207779150527
Die For You (Remix Acapella),Die For You (Remix Acapella) - Single,The Weeknd,2023-03-02,USUG12301604,0.7486929134846512,-0.46300570321966567,,,,,,,,,,,,1.758084702007131,,,,,,,,,False,[],1.758084702007131,,,,
Me Rehï¿½ï,Me Rehï¿½ï,Danny Ocean,2016-09-16,USWL11700128,0.7434008462333103,-0.46300570321966567,2.4747647478597057,0.43262981132240524,0.48205705079023725,0.33973772582350453,0.4722909949120867,0.15114687409438388,-0.17632326421096636,-0.11287306995282056,-0.13421002461140438,-0.513066596548006,1.136773891853917,-0.24898058795145542,-0.3161492239702412,0.4549537032496521,0.04000785273446783,-0.7445864411643538,,,,,False,['reggaeton'],0.636544978646003,0.16904048515034115,0.019136902070781656,0.3199427413154051,0.0029994356588996887
Baby you,Baby you,ýýýýýý,2023-01-18,JPCO02230140,0.7426448366259758,-0.46300570321966567,-0.7745889514563004,-0.748708775445779,-0.7420009750557738,-0.7106625675284688,-0.5306933580043665,-0.5292130126604301,0.23999213313801024,0.08468796608764464,0.13413300449359386,-0.40865602867778505,-0.5391240826801121,-0.4302128573830276,,,,-0.8215504875233355,,,,-0.37737618201071027,False,[],-0.602400904419664,-0.19828017675538628,-0.22226252328639273,-0.7031277818830756,-0.5753285018667794
CUAL ES ESA,FERXXOCALIPSIS,Feid,2023-12-01,USUM72318210,0.7517169519139888,-0.46300570321966567,-0.6747148284561166,-0.6992314961127879,-0.5240979042283549,0.4633142309237367,-0.5070418962094787,-0.5857035638272952,-0.3866443939467998,-0.20489077566235292,-0.1974450646268996,-0.3996929943727048,-0.6927480636790648,-0.4055612031329091,,-0.48484117280619865,0.6450364111897474,-0.936996557061808,-0.5094980678212836,-0.33654548467174056,,-0.3932828463286993,True,"['reggaeton', 'urbano latino']",-0.5299246998034364,-0.35224348041818915,-0.39529716974482404,-0.63007255486632,-0.09291816247043742
Armed And Dangerous,Goodbye & Good Riddance,Juice WRLD,2018-05-23,USUG11802039,0.75020493269932,-0.46300570321966567,0.630502411581416,0.9717620295729144,-0.08768143153543256,0.4015259783736206,-0.047900981553525034,-0.006571508608028714,-0.3394904020660439,-0.1767942199518316,-0.17895381885270228,-0.43523083734457085,-0.245841937136657,-0.43097124953724947,-0.4135122489186938,-0.3374223687190064,-0.35428775380049843,-0.6676223948053722,-0.2948558504498639,-0.020865267578836513,,-0.2924687612958295,True,"['melodic rap', 'emo rap']",-0.12720923433109782,-0.11342740020311366,-0.09168286427993015,-0.05999798773339156,-0.2924000075601673
Salimo de Noche,Salimo de Noche,Tiago PZK,2021-10-21,AR3N42100003,0.7441568558406446,-0.46300570321966567,-0.24481669005712342,-0.04243080649603784,-0.5125307548893552,-0.27814479967765626,-0.2875893172999856,-0.22229749921489042,-0.3033794305616458,-0.044136797530381244,-0.0669715458610972,-0.09498358607731189,-0.5530898991345623,-0.39129248476739487,,-0.3189950182081074,-0.34661333747833584,-0.706104417984863,-0.5102411520278914,,,-0.36142049512373664,True,"['argentine trap', 'urbano latino']",-0.3821167756174699,-0.1772804315805414,-0.13321714837263582,-0.4051550354558926,-0.3180425594816676
"Eladio Carrion: Bzrp Music Sessions, Vol. 40","Eladio Carrion: Bzrp Music Sessions, Vol. 40",Bizarrap,2021-06-09,UYB282101016,0.7449128654479791,-0.46300570321966567,-0.25031295952532395,-0.0034001365817488,-0.4450649027566001,0.1543729681731563,-0.18167642124864844,0.040668218681117425,-0.3576603561536232,-0.17068210315447563,-0.1650295896261569,-0.5106367086082287,-0.49722663331676137,-0.4279533178719955,,-0.46641382229529965,-0.33018463516202506,-0.7445864411643538,-0.493551765517985,-0.33068308211708447,,-0.3335347685940744,True,"['argentine trap', 'trap latino', 'urbano latino']",-0.3906060143051015,-0.17335300543740267,-0.0650069422366791,-0.40846202309504964,-0.42862874884228463
Love,AFROBOY,Kouz1,2023-01-13,DGA082226042,0.7396207981966382,-0.46300570321966567,-0.754717627350696,-0.5939920997480712,-0.7000855469005396,-1.4521215981298616,-0.46474141322512785,-0.5131151857200992,-0.050418333963162684,-0.09158556325960954,0.00034909643689013894,,-0.706713880133515,-0.4138253320711823,,-0.5769779253606938,-0.3624066072369453,,,,,-0.33426994151205613,False,"['moroccan rap', 'moroccan pop', 'arabic hip hop', 'raÃ¯']",-0.5842714797109392,-0.23219615839411886,-0.30235037448985436,-0.62589463508076,-0.5312460770687424
La Gozadera,Full Circle: The Live Anthology,Gente De Zona,2011-11-20,USSD11500071,0.7524729615213233,-0.46300570321966567,0.3078354252262769,0.15806535812131148,0.06372159720122761,0.33973772582350453,1.9055460562123194,0.42078433232714907,-0.3315185732711395,-0.15396375917854513,-0.15215286626368782,-0.11302795339637939,0.7038335817659596,-0.28052813787192105,-0.3576186605223599,0.2891075486515608,-0.31995217382891256,0.7946944860152789,0.11625762859223392,0.0006864425321651793,,0.34228887687637255,False,"['latin', 'latin dance']",-0.053513436143942536,0.8766965949743158,0.13341028657430198,0.38927748341725515,-0.12308617667468812
Skechers,Skechers,DripReport,2020-01-12,QZFYX2083092,0.7479369038773167,-0.46300570321966567,-0.08318752031947159,0.27332956271689557,-0.45136411063628507,-0.21635654712754018,-0.5287854138286501,-0.4542482461647827,0.4001933329436299,0.3567465868444137,0.28079258775086613,-0.5129714874051933,-0.18997867131885604,,,-0.4479864717844006,-0.3466403412523683,-0.8985145338823171,-0.4739380301820019,0.13412223959373445,,0.13284475377654628,True,[],-0.27856277525073675,-0.12399641303889197,-0.048750829660184514,-0.2258055749349887,-0.43699197976461557
I Feel Like I'm Drowning,I Feel Like I'm Drowning,Two Feet,2017-11-10,USUM71709320,0.7403768078039725,-0.46300570321966567,0.10499541516061331,0.796686416542393,0.12220523739539525,0.5251024834738528,-0.010864107939898674,0.3528335583484372,-0.31621626599691344,-0.09978504780062894,-0.11481056304484641,-0.4846976231157382,-0.6229189814068136,-0.21110789109526318,-0.3323763947949833,-0.41113177076260254,-0.3341578467058636,-0.5906583484463905,0.28333683877870136,-0.17804590376466012,,0.41589709229066707,False,[],-0.03878800798773295,-0.06283733549237254,0.12652425527390415,-0.20121371756761475,-0.23221674414206886
Ando Enfocado,Ando Enfocado,Jaziel Avilez,2022-11-18,QZTGS2200203,0.7464248846626479,-0.46300570321966567,-0.4745100123404209,-0.5830674489831568,-0.5162035550640585,0.21616122072327237,-0.33408407293744335,-0.4705134979947809,-0.36572842845054676,-0.19613823331462601,-0.18660343788856598,,-0.6787822472246146,-0.43105725277123336,-0.4585877234318663,-0.5585505748497949,-0.3500408477552684,-0.7445864411643538,-0.35904135882132343,-0.3244257629743777,,-0.3519263471858633,False,"['corrido', 'corridos bÃ©licos', 'corridos tumbados', 'sierreÃ±o']",-0.430799086841211,-0.2603437554130047,-0.33332586565470346,-0.5778824950392595,-0.4331222014096634
First Person Shooter (feat. J. Cole),For All The Dogs,Drake,2023-10-06,USUG12306094,0.7494489230919855,-0.46300570321966567,-0.22077372004284457,-0.6327134487912816,-0.5614175736920008,,-0.5496426862985384,-0.5905477820263831,-0.34832268872368116,-0.17152344277040701,-0.16393411981229658,-0.5130758464193138,-0.42739755104451016,-0.43081488002091506,,-0.48484117280619865,-0.3296358397126779,,,,,,False,['rap'],-0.3257943000318798,-0.3567884030554175,-0.38103561239839506,-0.5149840575473301,-0.4680430866079975
Downtown,Downtown,Anitta,2017-11-19,BRWMB0700761,0.7471808942699822,-0.46300570321966567,0.43006638127143887,-0.03126713505801713,-0.1273517699202261,0.5251024834738528,0.5312006404110411,0.4910109091299088,-0.27509571782571485,-0.07375547733721093,-0.10094287164400755,0.11210149306355559,0.0474402084067981,-0.3620826591161285,-0.2097711041191541,2.058133197697868,-0.29264516991721296,0.7946944860152789,-0.16918881305653288,-0.25972078880016236,,0.009858058902164114,False,[],-0.07774404875509416,0.21512888438351677,0.20862771589634893,0.5218559936523531,-0.10263181559129449
Crï¿½ï¿,Crï¿½ï¿,KAROL G,2018-11-02,USUM71817050,0.7532289711286576,-0.46300570321966567,0.0510345576407047,-0.36162182537002546,-0.3051677106421922,0.21616122072327237,0.591389336473999,0.18978348757962174,-0.37758808518020737,-0.2024907526091167,-0.19377149267893304,-0.28968341868877,-0.37153428522670917,-0.37999478721223434,-0.4495726285292318,-0.15314886361001606,-0.3051920797163576,0.3329102078613891,-0.14995592550436937,-0.3029507356960072,,-0.41038509823283614,False,"['reggaeton', 'latin', 'urbano latino']",-0.2321221959012827,0.19880892189753302,-0.006353632514747479,-0.17126910040827376,-0.30001440301577326
"Go Loko (feat. Tyga, Jon Z)",Go Loko,YG,2019-05-03,USUM71904934,0.7675931536680115,-0.4656004385652937,-0.16263296599609173,0.2482323920407407,-0.41026673561334703,-0.4635095573280045,-0.15491791846528755,0.05542838824548444,0.1505147540842251,-0.13116355472523053,-0.14814875839891503,-0.5083638119127318,-0.35756846877225895,-0.3294092486780552,-0.2891039392623377,-0.20843091514271314,-0.35377749498701005,-0.8215504875233355,-0.2260570181962728,-0.10027417491008649,,-0.06402474914515895,True,[],-0.25180079303318936,-0.1515333384321013,-0.03786758323987305,-0.24791833086153064,-0.4241360141710297
REMIX EXCLUSIVO,REMIX EXCLUSIVO,Feid,2023-03-17,USUM72304040,0.7570090191653297,-0.4656004385652937,-0.48652855520906846,-0.3831477459891813,-0.19008481933297053,0.1543729681731563,-0.48163792649813736,-0.5321073513902582,-0.379556367183203,-0.20068481248038544,-0.19415966627724926,-0.5130680554053095,-0.5111924497712116,-0.39867312593837867,-0.4189213058602745,-0.5032685233170977,-0.2568671383493932,-0.24432013983097317,-0.4886503885253452,-0.33557928098058726,,-0.36125934998987846,True,"['reggaeton', 'urbano latino']",-0.4481933438832667,-0.3378987963876933,-0.3663960819353218,-0.3955016279778102,-0.3200066710292244
"ZEIT, DASS SICH WAS DREHT","ZEIT, DASS SICH WAS DREHT",$OHO BANI,2024-02-23,DEKF22400164,0.7562530095579952,-0.4656004385652937,-0.7305600160928218,-0.7256643705504188,-0.46067828714126235,0.5868907360239688,-0.5643235133175158,-0.6220730831953599,,,,-0.37908610839986917,-0.5111924497712116,-0.3706204347079869,,-0.30056766769720833,2.197759325131773,-0.35976620936944564,,,,-0.3859703683274273,True,"['german indie', 'german hip hop']",-0.5505902254004044,-0.5643235133175158,-0.6220730831953599,-0.4742976743470711,0.4526649765302138
Corazï¿½ï¿½n Roto pt. 3 (feat. Jhayco & Ryan Cas,Corazï¿½ï¿½n Roto p,Brray,2023-09-08,USUM72313435,0.7607890672020018,-0.4656004385652937,-0.5714065630255232,-0.5764451703341545,-0.35560031736129827,-2.6878866491321833,-0.5032007007353491,-0.5838967248684533,,,,-0.470385026204078,-0.5670557155890126,,,-0.35584971922990544,-0.3046626932295962,,,,,-0.37988113591575046,True,"['reggaeton', 'urbano latino']",-0.5714065630255232,-0.5032007007353491,-0.5838967248684533,-0.49978353505102424,-0.3768826789316575
penjaga hati,penjaga hati,Nadhif Basalamah,2023-06-21,DGA052306119,0.7660811344533427,-0.4656004385652937,-0.36164942377080767,-0.6744014661889282,-0.4748789861060957,0.772255493674317,-0.43197647909890624,-0.5255747326458252,,-0.14028002059163783,-0.1394203889558335,-0.44563409346818433,-0.6229189814068136,-0.3995409767540346,,,,,,,,-0.39179660128117333,False,"['malay', 'indonesian pop', 'indonesian r&b']",-0.3805952002624211,-0.2856984340273699,-0.3329273766187315,-0.6486602237978709,-0.46025653978714
"Vaathi Coming (From ""Master"")","Vaathi Coming (From ""Master"")",Anirudh Ravichander,2020-03-10,INS172000675,0.7630570960240051,-0.4656004385652937,-0.6561012797002395,-0.6987534547665754,-0.6536215573702904,-0.4635095573280045,0.38817323953353894,0.6752253147811215,-0.02691034666146656,-0.11072563887547403,-0.05309910967416001,-0.27974090043008737,-0.6648164307701643,-0.4285787959373331,,,,-0.6676223948053722,-0.5102831646136767,,,-0.391256028088046,False,"['tamil pop', 'kollywood', 'tamil dance', 'tamil hip hop', 'tollywood', 'telugu pop']",-0.5316544134170831,0.16753706492968945,0.2822498379528237,-0.6770640934473705,-0.46668122890018887
3 Headed Goat (feat. Lil Baby & Polo G),3 Headed Goat,Lil Durk,2020-05-07,USUM72009132,0.7585210383799985,-0.4656004385652937,-0.17180673955472622,0.8751133174004276,-0.36356473820187757,0.09258471562304021,-0.3690335641746555,-0.290153783724011,-0.37331487369055755,-0.1785399530416385,-0.181828519176148,-0.4836488374735233,-0.022388873865453116,-0.3910266565896264,,-0.46641382229529965,-0.3509809166387734,-0.706104417984863,-0.3645218625087451,-0.2334837576153937,,-0.2729178651942699,True,"['chicago drill', 'drill']",-0.30911841955103253,-0.2754310416754018,-0.23434686838282476,-0.11065551087211636,-0.3993981641047248
Monica,LOVE AND CHAOS,Kuami Eugene,2023-10-12,USUYG1502416,0.7615450768093363,-0.4656004385652937,-0.8242870217836605,-0.8239721673950545,-0.7654730326887789,,-0.5632832582042134,-0.6227959058659653,-0.043087445937024,-0.18712193727758747,-0.16895064494415543,-0.502223485997344,-0.706713880133515,-0.4285866144131498,,,,,-0.5103197022184159,-0.3368100404443182,,-0.3829351094700606,True,"['hiplife', 'afrobeats', 'afrobeat', 'highlife', 'azonto', 'ghanaian hip hop', 'afropop', 'asakaa']",-0.5877311128050754,-0.36611695157418445,-0.4049589215717764,-0.6224986959909625,-0.6338482593430614
Home (Lala),Expectations,Dayzy,2023-01-17,QMFMF2214684,0.7539849807359921,-0.4656004385652937,,-0.8350233585163194,-0.7865125588172867,,-0.1362637463694256,-0.5066267636630557,,,,-0.47330236192583774,,-0.43104943429541664,,,,,,,,-0.41886914938612496,False,[],-0.43104943429541664,-0.1362637463694256,-0.5066267636630557,-0.8350233585163194,-0.6299074603715622
La Playa,La Playa,Myke Towers,2019-04-09,QM6MZ1924281,0.7554969999506609,-0.4656004385652937,-0.23148922432129299,0.012473648120424227,-0.47819603777044,-0.09278004202730802,0.33914776165229354,0.14103954889553183,-0.3083374043294913,-0.15347246915882523,-0.160720881900015,-0.5062229194280893,-0.39946591813560967,-0.4203928517572271,-0.4153152678992207,-0.5032685233170977,-0.35763003341564104,-0.35976620936944564,-0.39722450217831073,-0.2966090654374061,,-0.28077323502368884,True,"['reggaeton', 'trap latino', 'urbano latino']",-0.36610546153901286,0.08921343987613928,-0.0062164601316467005,-0.309327213627827,-0.4473496635380568
ýýýýýýýý ýýýýýýýýýý - ýýýýýýýýýý,ýýýýýýýý ýýýýýýýýýý - ýýýýýýýýýý - Single,DJW9,2023-05-16,QZK6L2307991,0.7653251248460083,-0.4656004385652937,,-0.834924938239158,-0.7865128283237339,,-0.24496089612465047,-0.32563196694344354,,,,-0.5043212303159734,,-0.4283129677595646,,,,,,,,-0.41188194275473716,False,"['phonk', 'brazilian phonk']",-0.4283129677595646,-0.24496089612465047,-0.32563196694344354,-0.834924938239158,-0.6454170293198537
UN RAGAZZO UNA RAGAZZA,UN RAGAZZO UNA RAGAZZA,The Kolors,2024-02-07,ITQ002400024,0.759277047987333,-0.4656004385652937,-0.7501862270001457,-0.7981719947391754,-0.5725760501920646,-2.9350396593326473,-0.5377918427732035,-0.6123611332886222,,,,-0.2176880425491151,-0.5810215320434629,-0.25384367990945533,,-0.5032685233170977,0.5089053230844849,-0.4367302557284273,-0.5102511666558984,,,-0.3652222284718488,False,"['italo dance', 'italo disco']",-0.5047603578551665,-0.5377918427732035,-0.6123611332886222,-0.5797980764570408,-0.0937862565522316
Pasilyo,Pasilyo,SunKissed Lola,2022-10-28,AUBEC2225179,0.7638131056313394,-0.4656004385652937,-0.4230576715057817,-0.5241840031614555,-0.49208892668421744,0.33973772582350453,-0.4319674012497591,-0.5336627264380912,-0.1288535117342243,-0.07507558824538993,-0.11007097048330815,,-0.706713880133515,-0.41919662495726895,,,,,,,,-0.3742576179094272,False,"['opm', 'harana', 'pinoy indie', 'p-pop']",-0.4211271482315253,-0.2710191858665336,-0.3043691573417406,-0.6154489416474853,-0.49208892668421744
Wasted Summers,Wasted Summers,juju<3,2023-07-12,QZNWT2328449,0.768349163275346,-0.4656004385652937,-0.5610573475596665,-0.4761408478671019,-0.3928588088614204,0.5868907360239688,-0.5687136201547041,-0.6188314847789005,-0.2752349637435298,-0.01402115043727529,-0.07401644196824515,-0.5130398553057977,-0.6229189814068136,-0.4305803257464135,-0.2963160151844453,,,,,,-0.4622109151218626,-0.3807555925516917,False,[],-0.437541150903097,-0.3213650310614746,-0.31642631760808787,-0.5495299146369578,-0.452949332083609
Ruin,Ruin,USHER,2024-02-02,QZS7J2388470,0.7600330575946673,-0.4656004385652937,-0.794788706630342,-0.7933775212374562,-0.4216942132360638,,-0.562162211515885,-0.6075166973718623,,,,-0.3848224263093335,-0.23187612068220675,-0.13938901242848958,-0.1845288383917775,-0.5216958738279968,-0.3366053450168682,0.25594616150240745,-0.4894879593471763,-0.3341414778687521,-0.4527172740658935,-0.3641339605637484,False,['r&b'],-0.4121823581727358,-0.562162211515885,-0.6075166973718623,-0.3250289664228009,-0.38104066152075516
